Datetime,Open,High,Low,Close,% Change,Volume
2022-04-20 14:30:00,328.3,329.22,325.38,327.33,-0.30%,5898165
2022-04-20 15:30:00,327.36,328.56,325.08,325.66,-0.52%,5434854
2022-04-21 09:30:00,358.32,363.5,351.17,354.83,-0.97%,41460159
2022-04-21 10:30:00,354.87,356.42,348.09,348.17,-1.89%,13301001
2022-04-21 11:30:00,348.17,349.2,343.33,343.42,-1.36%,11765082
2022-04-21 12:30:00,343.55,347.05,343.37,346.66,0.91%,7651335
2022-04-21 13:30:00,346.48,347.11,337.82,340.14,-1.83%,8942757
2022-04-21 14:30:00,339.85,341.52,332.15,336.92,-0.86%,13094151
2022-04-21 15:30:00,336.94,337.66,334.22,336.26,-0.20%,7137690
2022-04-22 09:30:00,338.16,344.83,331.43,336.91,-0.37%,0
2022-04-22 10:30:00,336.93,344.33,336.79,342.32,1.60%,0
2022-04-22 11:30:00,342.37,342.86,336.95,338.86,-1.03%,0
2022-04-22 12:30:00,338.83,340.51,336.18,336.24,-0.76%,0
2022-04-22 13:30:00,336.09,338.61,334.07,336.66,0.17%,6603552
2022-04-22 14:30:00,336.57,337.8,333.98,335.91,-0.20%,7014831
2022-04-22 15:30:00,335.92,338.63,334.53,335.0,-0.28%,5421291
2022-04-25 09:30:00,326.32,334.82,325.1,333.89,2.32%,23275500
2022-04-25 10:30:00,333.89,336.21,329.82,332.69,-0.36%,8718153
2022-04-25 11:30:00,332.7,334.18,328.71,332.06,-0.19%,5959689
2022-04-25 12:30:00,332.08,334.09,329.94,332.43,0.10%,5057256
2022-04-25 13:30:00,332.43,335.18,331.38,335.16,0.82%,4754166
2022-04-25 14:30:00,335.19,335.6,326.33,330.19,-1.49%,11972994
2022-04-25 15:30:00,330.21,333.59,328.16,332.76,0.77%,6268038
2022-04-26 09:30:00,331.81,333.33,305.11,307.31,-7.38%,40460907
2022-04-26 10:30:00,307.13,308.99,299.42,302.5,-1.51%,25391700
2022-04-26 11:30:00,302.61,303.7,297.15,301.67,-0.31%,16250601
2022-04-26 12:30:00,301.64,302.33,295.1,296.62,-1.67%,12632736
2022-04-26 13:30:00,296.52,298.66,294.18,297.84,0.45%,12643311
2022-04-26 14:30:00,297.78,299.83,294.46,296.57,-0.41%,11478153
2022-04-26 15:30:00,296.48,298.3,291.67,292.14,-1.46%,10613043
2022-04-27 09:30:00,299.53,305.99,294.14,295.51,-1.34%,28696740
2022-04-27 10:30:00,295.54,303.51,293.84,301.56,2.04%,12217323
2022-04-27 11:30:00,301.61,303.59,299.33,302.92,0.43%,7249470
2022-04-27 12:30:00,302.99,303.16,298.44,300.79,-0.73%,6503109
2022-04-27 13:30:00,300.77,301.23,296.74,297.43,-1.11%,5461524
2022-04-27 14:30:00,297.33,298.86,293.67,294.09,-1.09%,7366761
2022-04-27 15:30:00,294.04,295.0,292.45,293.96,-0.03%,6995955
2022-04-28 09:30:00,299.99,300.0,273.9,275.66,-8.11%,39516156
2022-04-28 10:30:00,275.65,282.63,275.17,279.91,1.55%,16153620
2022-04-28 11:30:00,279.83,283.71,277.37,283.6,1.35%,10366221
2022-04-28 12:30:00,283.63,291.97,283.26,288.52,1.72%,17835327
2022-04-28 13:30:00,288.56,293.7,287.08,293.4,1.68%,13111749
2022-04-28 14:30:00,293.43,298.4,293.25,293.92,0.17%,14127819
2022-04-28 15:30:00,293.98,295.27,291.17,292.5,-0.50%,8883048
2022-04-29 09:30:00,300.75,311.47,296.7,305.74,1.66%,32848215
2022-04-29 10:30:00,305.67,307.96,300.34,302.17,-1.15%,11553048
2022-04-29 11:30:00,301.92,306.33,300.5,301.9,-0.01%,8301798
2022-04-29 12:30:00,301.89,301.89,297.74,300.44,-0.48%,6909036
2022-04-29 13:30:00,300.35,301.93,294.0,294.83,-1.84%,6863025
2022-04-29 14:30:00,294.78,295.63,292.58,294.02,-0.26%,7830870
2022-04-29 15:30:00,293.93,295.05,290.0,290.06,-1.32%,8157390
2022-05-02 09:30:00,286.92,296.15,283.07,295.53,3.00%,23998230
2022-05-02 10:30:00,295.58,298.33,290.09,292.2,-1.14%,10923879
2022-05-02 11:30:00,292.33,293.3,289.83,291.87,-0.16%,6487413
2022-05-02 12:30:00,291.9,293.0,286.68,287.52,-1.50%,5634258
2022-05-02 13:30:00,287.44,291.67,286.17,288.62,0.41%,7048296
2022-05-02 14:30:00,288.55,297.41,287.15,296.3,2.69%,8991534
2022-05-02 15:30:00,296.28,302.12,296.07,300.98,1.58%,8999004
2022-05-03 09:30:00,301.06,307.99,296.27,304.08,1.00%,21524334
2022-05-03 10:30:00,304.07,305.83,300.39,304.3,0.08%,9200532
2022-05-03 11:30:00,304.5,306.16,301.0,302.41,-0.69%,6395073
2022-05-03 12:30:00,302.36,305.27,301.02,304.6,0.74%,5720520
2022-05-03 13:30:00,304.67,306.87,301.17,301.53,-1.03%,6019605
2022-05-03 14:30:00,301.52,303.7,300.02,302.04,0.18%,6902964
2022-05-03 15:30:00,302.01,303.33,300.17,303.1,0.36%,4747008
2022-05-04 09:30:00,301.31,305.33,296.0,297.67,-1.21%,13861395
2022-05-04 10:30:00,297.67,298.25,295.09,296.97,-0.24%,7252350
2022-05-04 11:30:00,296.86,302.43,296.17,302.18,1.79%,6453879
2022-05-04 12:30:00,302.1,306.87,302.07,304.23,0.71%,8509848
2022-05-04 13:30:00,304.34,309.18,299.79,304.02,-0.10%,11182302
2022-05-04 14:30:00,303.96,314.44,297.75,313.0,2.97%,18973809
2022-05-04 15:30:00,312.9,318.5,312.77,317.71,1.54%,11457084
2022-05-05 09:30:00,313.07,315.2,300.17,300.17,-4.12%,22071606
2022-05-05 10:30:00,300.17,301.52,294.27,296.21,-1.32%,15788022
2022-05-05 11:30:00,296.13,299.57,291.23,294.55,-0.53%,12489426
2022-05-05 12:30:00,294.37,296.17,291.97,293.4,-0.33%,9163482
2022-05-05 13:30:00,293.3,294.76,290.8,290.89,-0.82%,8119890
2022-05-05 14:30:00,290.98,293.4,285.9,286.64,-1.49%,10338132
2022-05-05 15:30:00,286.62,291.76,286.1,291.09,1.56%,9420480
2022-05-06 09:30:00,295.67,295.83,281.12,289.5,-2.09%,27306156
2022-05-06 10:30:00,289.5,296.0,287.36,295.22,1.98%,13187487
2022-05-06 11:30:00,295.27,295.8,289.47,291.42,-1.30%,8362698
2022-05-06 12:30:00,291.4,293.0,288.95,290.22,-0.40%,5163489
2022-05-06 13:30:00,290.3,290.77,285.53,287.37,-1.01%,5842302
2022-05-06 14:30:00,287.36,289.21,285.53,286.33,-0.36%,5750649
2022-05-06 15:30:00,286.19,290.33,286.16,288.56,0.83%,5796249
2022-05-09 09:30:00,278.51,281.88,271.07,271.13,-2.65%,24310575
2022-05-09 10:30:00,271.14,272.23,265.78,268.5,-0.97%,16546935
2022-05-09 11:30:00,268.47,274.39,266.87,272.5,1.50%,11398314
2022-05-09 12:30:00,272.5,273.85,267.8,269.51,-1.10%,7116402
2022-05-09 13:30:00,269.45,269.98,266.05,266.18,-1.21%,8245512
2022-05-09 14:30:00,266.21,269.11,264.17,264.71,-0.56%,9636930
2022-05-09 15:30:00,264.71,264.96,260.38,262.45,-0.85%,9708030
2022-05-10 09:30:00,273.0,275.12,264.71,268.67,-1.58%,26051436
2022-05-10 10:30:00,268.86,270.43,258.08,261.36,-2.79%,14976132
2022-05-10 11:30:00,261.52,265.83,260.09,263.47,0.75%,9637329
2022-05-10 12:30:00,263.56,265.89,260.77,265.75,0.83%,6655062
2022-05-10 13:30:00,265.78,272.49,265.69,268.26,0.93%,77631849
2022-05-10 14:30:00,268.31,270.3,264.84,265.93,-0.89%,7072971
2022-05-10 15:30:00,265.91,267.79,263.67,266.69,0.29%,6153297
2022-05-11 09:30:00,265.39,269.9,256.0,266.5,0.42%,25909200
2022-05-11 10:30:00,266.41,267.47,258.69,261.57,-1.82%,10584477
2022-05-11 11:30:00,261.63,263.84,258.12,258.52,-1.19%,8165649
2022-05-11 12:30:00,258.37,258.67,251.13,251.69,-2.58%,11728086
2022-05-11 13:30:00,251.68,252.15,246.84,249.19,-0.99%,13300908
2022-05-11 14:30:00,249.25,251.73,245.03,246.0,-1.30%,11174115
2022-05-11 15:30:00,246.13,246.75,242.4,244.79,-0.55%,11089320
2022-05-12 09:30:00,233.67,250.26,226.85,247.69,6.00%,137473011
2022-05-12 10:30:00,247.12,253.22,242.68,248.17,0.42%,18527577
2022-05-12 11:30:00,248.2,250.61,237.08,242.24,-2.40%,19954050
2022-05-12 12:30:00,242.03,246.37,240.5,242.56,0.22%,11048508
2022-05-12 13:30:00,243.73,244.07,235.17,239.06,-1.91%,121837704
2022-05-12 14:30:00,238.97,243.0,235.69,240.34,0.58%,133258914
2022-05-12 15:30:00,240.34,243.73,239.4,242.67,0.97%,8137443
2022-05-13 09:30:00,257.83,258.12,250.56,256.14,-0.65%,32069604
2022-05-13 10:30:00,256.28,258.78,254.69,256.58,0.11%,12250920
2022-05-13 11:30:00,256.65,262.45,255.7,260.67,1.57%,12526953
2022-05-13 12:30:00,260.65,261.66,258.36,258.72,-0.74%,6823170
2022-05-13 13:30:00,258.67,259.05,252.73,253.45,-2.02%,9782802
2022-05-13 14:30:00,253.45,258.48,253.37,258.04,1.81%,8641362
2022-05-13 15:30:00,257.96,258.46,254.11,256.56,-0.54%,7151853
2022-05-16 09:30:00,255.72,256.59,248.33,254.99,-0.29%,21902610
2022-05-16 10:30:00,254.89,255.0,244.23,245.35,-3.74%,15863514
2022-05-16 11:30:00,245.35,248.62,244.0,245.18,-0.07%,9229959
2022-05-16 12:30:00,245.12,246.47,239.7,242.8,-0.94%,11417436
2022-05-16 13:30:00,242.73,246.48,242.18,245.66,1.21%,9387546
2022-05-16 14:30:00,245.69,247.02,241.15,242.0,-1.50%,9052728
2022-05-16 15:30:00,242.09,242.78,239.71,241.46,-0.26%,6642222
2022-05-17 09:30:00,249.12,252.94,245.56,245.66,-1.39%,23151330
2022-05-17 10:30:00,245.63,248.78,242.95,248.74,1.27%,10726470
2022-05-17 11:30:00,248.8,252.58,248.35,251.5,1.08%,11561319
2022-05-17 12:30:00,251.5,253.55,248.59,252.21,0.28%,8786544
2022-05-17 13:30:00,252.31,254.83,248.27,249.41,-1.15%,8354934
2022-05-17 14:30:00,249.34,253.63,248.34,252.63,1.32%,8531016
2022-05-17 15:30:00,252.67,254.16,251.78,253.99,0.52%,5847843
2022-05-18 09:30:00,248.17,253.5,246.2,250.62,0.99%,20628324
2022-05-18 10:30:00,250.47,251.08,245.0,245.19,-2.11%,9295584
2022-05-18 11:30:00,245.33,246.17,238.19,238.43,-2.81%,12337608
2022-05-18 12:30:00,238.41,240.98,235.33,235.77,-1.11%,11798514
2022-05-18 13:30:00,235.73,236.61,234.03,235.65,-0.04%,10033722
2022-05-18 14:30:00,235.54,238.23,233.6,234.57,-0.41%,11870358
2022-05-18 15:30:00,234.55,237.31,234.44,236.6,0.88%,7861026
2022-05-19 09:30:00,235.67,238.22,231.38,234.89,-0.33%,29956287
2022-05-19 10:30:00,234.84,240.81,233.51,239.59,2.02%,13923132
2022-05-19 11:30:00,239.63,244.67,239.49,240.98,0.56%,12238347
2022-05-19 12:30:00,241.22,241.38,235.1,235.9,-2.21%,9040764
2022-05-19 13:30:00,236.0,240.0,234.79,237.91,0.81%,8198625
2022-05-19 14:30:00,237.8,240.53,236.37,236.67,-0.48%,9029643
2022-05-19 15:30:00,236.67,238.53,236.1,236.56,-0.05%,5934318
2022-05-20 09:30:00,238.0,240.53,225.49,229.76,-3.46%,31099371
2022-05-20 10:30:00,229.54,229.75,219.43,222.51,-3.06%,24393816
2022-05-20 11:30:00,222.57,223.83,216.85,217.8,-2.14%,16682694
2022-05-20 12:30:00,217.74,218.46,211.0,211.3,-2.96%,22458447
2022-05-20 13:30:00,211.37,217.86,211.0,213.96,1.22%,17525253
2022-05-20 14:30:00,214.01,217.17,212.56,216.2,1.02%,13628163
2022-05-20 15:30:00,216.14,222.3,214.93,221.3,2.39%,15100182
2022-05-23 09:30:00,218.48,221.75,212.78,220.78,1.05%,473922
2022-05-23 10:30:00,221.29,224.3,219.1,220.89,-0.18%,0
2022-05-23 11:30:00,220.97,226.65,220.61,224.39,1.55%,0
2022-05-23 12:30:00,224.55,225.14,220.34,222.31,-1.00%,71796
2022-05-23 13:30:00,222.24,225.23,222.0,223.25,0.45%,0
2022-05-23 14:30:00,223.3,224.87,222.35,222.87,-0.19%,0
2022-05-23 15:30:00,223.0,225.31,222.94,224.97,0.88%,0
2022-05-24 09:30:00,217.65,217.78,209.22,213.55,-1.88%,709575
2022-05-24 10:30:00,213.27,214.1,210.94,213.56,0.14%,0
2022-05-24 11:30:00,213.59,217.87,211.71,215.15,0.73%,178848
2022-05-24 12:30:00,215.15,215.4,209.42,210.61,-2.11%,0
2022-05-24 13:30:00,210.29,212.87,209.56,210.19,-0.05%,0
2022-05-24 14:30:00,210.04,210.81,206.86,208.37,-0.79%,0
2022-05-24 15:30:00,208.3,211.54,208.01,209.4,0.52%,1068042
2022-05-25 09:30:00,208.25,216.3,207.78,216.11,3.77%,0
2022-05-25 10:30:00,216.59,222.07,214.35,219.25,1.23%,0
2022-05-25 11:30:00,219.23,220.46,216.75,217.72,-0.69%,0
2022-05-25 12:30:00,217.7,221.37,217.29,221.0,1.52%,0
2022-05-25 13:30:00,220.88,222.44,217.41,221.67,0.36%,0
2022-05-25 14:30:00,221.75,223.04,220.21,221.97,0.10%,0
2022-05-25 15:30:00,222.05,222.59,219.05,219.56,-1.12%,723330
2022-05-26 09:30:00,220.33,230.16,218.1,228.23,3.58%,328974
2022-05-26 10:30:00,228.3,234.25,227.13,232.7,1.92%,0
2022-05-26 11:30:00,232.67,238.81,231.92,238.38,2.46%,0
2022-05-26 12:30:00,238.39,239.51,235.35,235.62,-1.16%,0
2022-05-26 13:30:00,235.87,237.8,235.5,237.05,0.50%,155244
2022-05-26 14:30:00,237.19,237.61,233.51,234.72,-1.04%,0
2022-05-26 15:30:00,234.7,236.64,234.63,235.85,0.49%,669348
2022-05-27 09:30:00,241.21,249.9,240.32,249.2,3.31%,0
2022-05-27 10:30:00,249.37,251.67,247.9,250.37,0.40%,0
2022-05-27 11:30:00,250.39,251.54,249.63,249.88,-0.20%,0
2022-05-27 12:30:00,249.6,251.21,249.06,250.7,0.44%,0
2022-05-27 13:30:00,250.7,251.69,249.94,251.43,0.29%,51972
2022-05-27 14:30:00,251.4,253.16,251.14,252.92,0.60%,0
2022-05-27 15:30:00,252.87,253.21,251.52,253.21,0.13%,0
2022-05-31 09:30:00,257.87,259.5,244.75,248.05,-3.81%,31686840
2022-05-31 10:30:00,248.04,257.15,248.04,252.27,1.70%,16507734
2022-05-31 11:30:00,252.24,257.6,251.21,257.05,1.91%,10876689
2022-05-31 12:30:00,257.1,259.37,252.67,253.32,-1.47%,10051794
2022-05-31 13:30:00,253.26,256.65,253.03,254.67,0.56%,7326687
2022-05-31 14:30:00,254.72,254.83,249.44,253.17,-0.61%,9266190
2022-05-31 15:30:00,253.19,254.25,251.54,252.74,-0.18%,7474662
2022-06-01 09:30:00,251.92,257.33,247.34,248.2,-1.48%,24079086
2022-06-01 10:30:00,248.06,251.99,246.24,248.23,0.07%,12515850
2022-06-01 11:30:00,248.33,248.81,243.64,244.59,-1.51%,10192305
2022-06-01 12:30:00,244.46,247.23,244.32,245.33,0.36%,7022304
2022-06-01 13:30:00,245.33,249.46,244.45,249.04,1.51%,8685429
2022-06-01 14:30:00,249.22,250.16,247.41,248.39,-0.33%,7218240
2022-06-01 15:30:00,248.4,248.98,246.73,246.77,-0.65%,4389348
2022-06-02 09:30:00,244.32,255.51,242.18,252.04,3.16%,528516
2022-06-02 10:30:00,252.01,260.99,251.72,260.94,3.54%,0
2022-06-02 11:30:00,261.16,264.21,260.11,263.24,0.80%,0
2022-06-02 12:30:00,263.32,263.68,259.05,261.24,-0.79%,156888
2022-06-02 13:30:00,261.36,261.45,259.57,260.83,-0.20%,0
2022-06-02 14:30:00,260.82,262.63,257.44,258.02,-1.08%,0
2022-06-02 15:30:00,257.81,259.88,257.3,258.3,0.19%,980022
2022-06-03 07:30:00,246.33,246.33,246.08,246.16,-0.07%,0
2022-06-03 09:30:00,243.23,247.8,238.43,240.09,-1.29%,39468327
2022-06-03 10:30:00,239.99,240.88,233.94,235.65,-1.81%,18785265
2022-06-03 11:30:00,235.62,238.11,235.34,237.39,0.75%,12416751
2022-06-03 12:30:00,237.44,238.96,234.69,235.3,-0.90%,10471659
2022-06-03 13:30:00,235.33,236.5,234.04,236.45,0.48%,8491044
2022-06-03 14:30:00,236.48,236.5,233.42,234.71,-0.75%,10199841
2022-06-03 15:30:00,234.68,235.63,233.82,234.51,-0.07%,8162580
2022-06-06 09:30:00,244.35,244.87,235.55,240.7,-1.50%,31007223
2022-06-06 10:30:00,240.67,242.2,235.8,236.9,-1.57%,12990573
2022-06-06 11:30:00,237.0,238.3,234.35,235.56,-0.61%,9182040
2022-06-06 12:30:00,235.4,238.82,234.5,236.85,0.62%,7964925
2022-06-06 13:30:00,236.85,240.9,236.57,237.87,0.43%,8691993
2022-06-06 14:30:00,237.86,238.72,236.68,237.19,-0.28%,6529863
2022-06-06 15:30:00,237.1,239.36,236.68,238.33,0.52%,5877066
2022-06-07 09:30:00,234.0,236.99,230.09,236.49,1.07%,25024242
2022-06-07 10:30:00,236.46,239.86,235.76,236.15,-0.13%,13387068
2022-06-07 11:30:00,236.16,238.13,235.45,236.74,0.24%,6897762
2022-06-07 12:30:00,236.68,239.37,236.19,238.27,0.67%,6991113
2022-06-07 13:30:00,238.33,239.82,237.94,238.96,0.26%,5650524
2022-06-07 14:30:00,238.99,239.4,236.92,239.2,0.09%,6112158
2022-06-07 15:30:00,239.17,240.0,238.74,238.87,-0.13%,5916120
2022-06-08 09:30:00,240.09,249.96,239.18,247.76,3.20%,27654054
2022-06-08 10:30:00,247.73,249.61,246.8,247.22,-0.21%,11493510
2022-06-08 11:30:00,247.23,247.55,243.0,243.8,-1.39%,10187478
2022-06-08 12:30:00,243.77,243.9,241.48,242.58,-0.49%,7531026
2022-06-08 13:30:00,242.56,243.67,240.95,241.96,-0.25%,6493689
2022-06-08 14:30:00,241.92,242.91,241.2,242.33,0.17%,5837925
2022-06-08 15:30:00,242.35,243.14,241.66,241.83,-0.21%,4495179
2022-06-09 09:30:00,249.34,254.52,244.18,254.51,2.07%,36718572
2022-06-09 10:30:00,254.55,255.55,248.15,248.34,-2.44%,16100727
2022-06-09 11:30:00,248.34,249.8,245.87,247.5,-0.34%,9618987
2022-06-09 12:30:00,247.52,248.78,246.38,246.55,-0.39%,7215795
2022-06-09 13:30:00,246.5,246.5,244.36,245.46,-0.42%,7260621
2022-06-09 14:30:00,245.4,245.4,240.93,241.21,-1.71%,9138534
2022-06-09 15:30:00,241.22,241.37,239.33,239.71,-0.63%,7427976
2022-06-10 09:30:00,235.28,239.22,230.67,232.11,-1.35%,0
2022-06-10 10:30:00,231.97,234.84,228.88,229.09,-1.24%,0
2022-06-10 11:30:00,229.07,231.26,227.95,229.68,0.27%,124602
2022-06-10 12:30:00,229.64,230.76,228.38,229.87,0.10%,0
2022-06-10 13:30:00,229.63,232.66,229.03,231.17,0.67%,0
2022-06-10 14:30:00,231.2,234.41,231.2,233.55,1.02%,0
2022-06-10 15:30:00,233.61,233.97,231.61,232.27,-0.57%,2419632
2022-06-13 09:30:00,223.17,226.63,214.74,216.46,-3.00%,35155854
2022-06-13 10:30:00,216.41,222.21,215.27,220.61,1.94%,18254841
2022-06-13 11:30:00,220.48,222.8,219.5,221.12,0.29%,10279290
2022-06-13 12:30:00,221.07,223.17,217.42,218.0,-1.39%,9350307
2022-06-13 13:30:00,217.97,219.62,217.09,217.66,-0.14%,6740772
2022-06-13 14:30:00,217.66,218.29,214.95,215.13,-1.16%,9913647
2022-06-13 15:30:00,215.08,216.85,214.68,215.73,0.31%,8050974
2022-06-14 09:30:00,218.29,218.96,211.74,212.92,-2.46%,28229694
2022-06-14 10:30:00,213.02,218.86,212.07,218.22,2.44%,15393660
2022-06-14 11:30:00,218.24,222.32,217.81,221.24,1.38%,13518960
2022-06-14 12:30:00,221.27,226.33,219.71,224.0,1.24%,12147690
2022-06-14 13:30:00,224.05,224.29,220.72,222.63,-0.64%,9278091
2022-06-14 14:30:00,222.63,223.35,217.71,219.71,-1.31%,10022604
2022-06-14 15:30:00,219.74,221.94,219.58,221.01,0.57%,6298335
2022-06-15 09:30:00,220.92,228.54,218.15,225.17,1.93%,28713354
2022-06-15 10:30:00,225.26,226.13,222.41,225.3,0.02%,12459102
2022-06-15 11:30:00,225.32,228.32,224.5,228.31,1.33%,9635796
2022-06-15 12:30:00,228.28,228.74,225.89,228.33,0.02%,8724009
2022-06-15 13:30:00,228.33,230.57,223.62,227.28,-0.46%,17388966
2022-06-15 14:30:00,227.35,235.66,224.75,233.6,2.75%,24354489
2022-06-15 15:30:00,233.61,234.99,231.41,233.0,-0.26%,11651544
2022-06-16 09:30:00,222.74,225.17,217.78,220.3,-1.09%,29342511
2022-06-16 10:30:00,220.24,220.92,217.01,218.39,-0.84%,13498788
2022-06-16 11:30:00,218.43,218.59,214.14,215.59,-1.30%,10826832
2022-06-16 12:30:00,215.6,215.74,213.55,214.84,-0.35%,10884063
2022-06-16 13:30:00,214.91,215.52,209.5,209.54,-2.50%,12903738
2022-06-16 14:30:00,209.51,211.92,208.69,211.45,0.93%,15281784
2022-06-16 15:30:00,211.39,213.28,210.03,213.15,0.83%,9988467
2022-06-17 09:30:00,214.33,220.95,214.0,215.06,0.34%,0
2022-06-17 10:30:00,215.02,218.33,213.22,216.8,0.83%,0
2022-06-17 11:30:00,217.06,217.39,214.81,216.5,-0.26%,0
2022-06-17 12:30:00,216.44,219.84,216.06,218.44,0.93%,0
2022-06-17 13:30:00,218.63,219.08,217.18,218.37,-0.12%,0
2022-06-17 14:30:00,218.38,219.06,216.03,217.81,-0.26%,0
2022-06-17 15:30:00,217.89,217.93,216.4,216.68,-0.56%,961977
2022-06-21 09:30:00,224.6,235.99,224.33,234.44,4.38%,35416248
2022-06-21 10:30:00,234.42,242.83,234.21,241.21,2.90%,25719531
2022-06-21 11:30:00,241.26,241.49,238.4,240.17,-0.45%,13935786
2022-06-21 12:30:00,240.15,243.58,239.87,242.29,0.89%,12091296
2022-06-21 13:30:00,242.34,243.5,241.08,242.86,0.21%,9281148
2022-06-21 14:30:00,242.92,243.19,240.67,241.03,-0.78%,8522553
2022-06-21 15:30:00,241.08,241.21,236.57,236.81,-1.77%,9551028
2022-06-22 09:30:00,234.5,245.85,233.83,245.45,4.67%,34127253
2022-06-22 10:30:00,245.43,246.83,241.84,241.9,-1.44%,15716235
2022-06-22 11:30:00,241.9,243.45,237.19,238.57,-1.38%,13922394
2022-06-22 12:30:00,238.54,240.23,238.26,239.23,0.29%,8129661
2022-06-22 13:30:00,239.17,240.85,237.89,238.06,-0.47%,8408679
2022-06-22 14:30:00,237.99,238.72,235.89,236.52,-0.62%,8546472
2022-06-22 15:30:00,236.53,236.86,234.77,236.09,-0.19%,7517025
2022-06-23 09:30:00,237.91,239.32,229.17,235.98,-0.81%,33459696
2022-06-23 10:30:00,236.17,239.13,234.13,237.68,0.64%,16406196
2022-06-23 11:30:00,237.87,238.21,232.89,233.79,-1.71%,66077568
2022-06-23 12:30:00,233.78,233.78,229.43,229.97,-1.63%,11339850
2022-06-23 13:30:00,229.98,231.98,228.64,231.84,0.81%,9679683
2022-06-23 14:30:00,231.83,234.75,231.09,234.33,1.08%,12329574
2022-06-23 15:30:00,234.28,236.67,234.28,235.05,0.33%,7943961
2022-06-24 09:30:00,237.65,245.98,236.3,244.9,3.05%,0
2022-06-24 10:30:00,245.04,245.17,241.8,243.13,-0.78%,0
2022-06-24 11:30:00,243.26,244.3,242.43,243.54,0.12%,0
2022-06-24 12:30:00,243.56,245.36,242.85,244.97,0.58%,0
2022-06-24 13:30:00,244.9,245.23,243.65,245.0,0.04%,0
2022-06-24 14:30:00,245.06,245.22,243.4,244.49,-0.23%,155616
2022-06-24 15:30:00,244.57,245.71,243.76,245.71,0.46%,0
2022-06-27 09:30:00,249.37,252.07,243.52,245.97,-1.36%,31765050
2022-06-27 10:30:00,245.82,249.77,245.58,247.67,0.75%,12452658
2022-06-27 11:30:00,247.64,248.13,243.76,244.46,-1.28%,8599746
2022-06-27 12:30:00,244.46,245.58,243.56,244.49,0.01%,6833118
2022-06-27 13:30:00,244.47,244.55,242.57,243.73,-0.30%,7193529
2022-06-27 14:30:00,243.65,245.56,243.0,244.46,0.34%,8133651
2022-06-27 15:30:00,244.46,245.18,243.37,244.88,0.17%,7332735
2022-06-28 09:30:00,244.48,249.94,244.0,244.88,0.16%,25383192
2022-06-28 10:30:00,244.85,244.93,238.61,238.97,-2.40%,16239906
2022-06-28 11:30:00,238.93,239.66,235.03,236.43,-1.05%,13218063
2022-06-28 12:30:00,236.36,237.16,233.56,234.69,-0.70%,9411531
2022-06-28 13:30:00,234.68,235.09,232.94,234.18,-0.22%,7667550
2022-06-28 14:30:00,234.17,234.81,232.34,233.96,-0.09%,9147657
2022-06-28 15:30:00,233.98,234.45,232.53,232.63,-0.58%,5922033
2022-06-29 09:30:00,231.01,231.01,223.79,225.75,-2.27%,0
2022-06-29 10:30:00,225.71,227.63,222.38,223.79,-0.85%,0
2022-06-29 11:30:00,223.89,225.78,222.4,222.74,-0.51%,0
2022-06-29 12:30:00,222.56,225.05,222.56,224.68,0.96%,0
2022-06-29 13:30:00,224.73,227.54,224.5,226.89,0.96%,0
2022-06-29 14:30:00,226.75,228.99,225.88,228.99,0.99%,0
2022-06-29 15:30:00,229.01,229.01,227.1,228.49,-0.23%,0
2022-06-30 09:30:00,224.52,228.45,219.83,219.83,-2.09%,0
2022-06-30 10:30:00,219.77,228.04,218.9,227.14,3.36%,0
2022-06-30 11:30:00,227.1,228.92,225.4,227.88,0.34%,0
2022-06-30 12:30:00,228.01,229.43,225.98,227.01,-0.44%,0
2022-06-30 13:30:00,227.1,228.53,226.12,226.82,-0.12%,0
2022-06-30 14:30:00,226.87,227.08,222.96,224.88,-0.88%,0
2022-06-30 15:30:00,224.72,225.59,222.92,224.47,-0.11%,0
2022-07-01 09:30:00,227.25,230.09,224.0,224.03,-1.42%,0
2022-07-01 10:30:00,223.78,226.29,222.37,224.83,0.47%,0
2022-07-01 11:30:00,225.11,226.62,223.11,224.43,-0.30%,0
2022-07-01 12:30:00,224.49,224.54,222.12,223.57,-0.41%,0
2022-07-01 13:30:00,223.44,224.7,222.77,224.01,0.26%,0
2022-07-01 14:30:00,224.0,225.13,223.82,224.76,0.34%,0
2022-07-01 15:30:00,224.81,227.26,224.78,227.26,1.09%,0
2022-07-05 09:30:00,222.76,223.97,216.32,219.2,-1.60%,0
2022-07-05 10:30:00,218.95,224.18,218.68,221.03,0.95%,0
2022-07-05 11:30:00,221.04,227.97,220.58,227.04,2.72%,0
2022-07-05 12:30:00,227.27,228.88,225.44,228.77,0.66%,0
2022-07-05 13:30:00,228.83,231.13,228.32,230.31,0.65%,0
2022-07-05 14:30:00,230.28,232.22,230.04,232.07,0.78%,0
2022-07-05 15:30:00,232.12,233.14,231.87,233.07,0.41%,0
2022-07-06 09:30:00,230.85,234.45,227.5,229.3,-0.67%,0
2022-07-06 10:30:00,229.43,231.56,228.1,229.3,-0.06%,395271
2022-07-06 11:30:00,229.35,229.52,227.39,228.78,-0.25%,0
2022-07-06 12:30:00,228.79,230.24,228.38,229.84,0.46%,0
2022-07-06 13:30:00,229.88,231.6,228.35,230.55,0.29%,0
2022-07-06 14:30:00,230.85,233.53,230.18,232.79,0.84%,0
2022-07-06 15:30:00,232.8,233.55,230.68,231.73,-0.46%,0
