Date,Open,High,Low,Close,% Change,Volume
2022-06-13 11:30:00,167.35,168.56,166.72,168.31,0.58%,3284448
2022-06-13 12:30:00,168.29,169.05,167.54,167.92,-0.22%,2533713
2022-06-13 13:30:00,167.92,168.84,166.91,166.95,-0.58%,2475039
2022-06-13 14:30:00,166.91,167.49,164.48,164.67,-1.34%,4283015
2022-06-13 15:30:00,164.69,165.16,164.03,164.26,-0.27%,4525777
2022-06-14 09:30:00,166.03,166.75,162.0,162.27,-2.26%,6004011
2022-06-14 10:30:00,162.27,163.88,161.36,162.42,0.09%,3665993
2022-06-14 11:30:00,162.39,164.85,162.18,164.73,1.44%,4213018
2022-06-14 12:30:00,164.71,166.63,163.91,165.47,0.46%,2825245
2022-06-14 13:30:00,165.46,165.55,163.44,163.78,-1.01%,2442110
2022-06-14 14:30:00,163.77,164.01,162.03,163.31,-0.28%,2487905
2022-06-14 15:30:00,163.32,164.63,163.3,163.77,0.28%,2553707
2022-06-15 09:30:00,167.2,168.6,164.02,164.71,-1.49%,6793752
2022-06-15 10:30:00,164.7,165.63,163.98,165.15,0.27%,3344511
2022-06-15 11:30:00,165.16,167.0,164.99,166.75,0.97%,1884054
2022-06-15 12:30:00,166.76,167.82,165.91,167.29,0.32%,2904517
2022-06-15 13:30:00,167.3,170.15,165.81,167.0,-0.18%,4180310
2022-06-15 14:30:00,166.93,171.87,165.37,171.19,2.55%,4856749
2022-06-15 15:30:00,171.2,172.16,168.6,169.35,-1.08%,3381024
2022-06-16 09:30:00,163.72,165.08,161.14,161.63,-1.28%,5109993
2022-06-16 10:30:00,161.56,162.11,159.62,161.49,-0.04%,3450418
2022-06-16 11:30:00,161.53,161.66,160.27,161.21,-0.20%,2330636
2022-06-16 12:30:00,161.22,162.85,160.76,162.4,0.73%,2668357
2022-06-16 13:30:00,162.36,162.6,159.63,160.23,-1.31%,2887830
2022-06-16 14:30:00,160.22,161.7,159.61,161.27,0.65%,3573848
2022-06-16 15:30:00,161.25,161.31,159.71,160.99,-0.16%,3509181
2022-06-17 09:30:00,161.91,163.95,161.18,161.38,-0.33%,0
2022-06-17 10:30:00,161.45,163.65,159.97,163.56,1.31%,38395
2022-06-17 11:30:00,163.61,163.92,162.64,163.5,-0.07%,0
2022-06-17 12:30:00,163.51,165.89,163.3,165.2,1.03%,0
2022-06-17 13:30:00,165.26,165.42,164.09,164.55,-0.43%,0
2022-06-17 14:30:00,164.5,164.87,162.46,163.65,-0.52%,0
2022-06-17 15:30:00,163.73,164.33,163.11,163.74,0.01%,344205
2022-06-21 09:30:00,165.93,167.59,164.72,165.75,-0.11%,6146668
2022-06-21 10:30:00,165.74,166.36,164.09,164.28,-0.88%,4474277
2022-06-21 11:30:00,164.28,164.32,161.33,161.52,-1.68%,5423676
2022-06-21 12:30:00,161.54,161.74,158.12,158.16,-2.09%,8087971
2022-06-21 13:30:00,158.17,159.44,157.22,157.63,-0.34%,8038207
2022-06-21 14:30:00,157.67,157.87,155.97,157.01,-0.42%,9254669
2022-06-21 15:30:00,157.02,157.58,156.68,157.04,0.01%,5244943
2022-06-22 09:30:00,158.38,160.73,157.43,159.9,0.96%,15201172
2022-06-22 10:30:00,159.91,160.79,157.65,158.42,-0.93%,6146763
2022-06-22 11:30:00,158.41,160.05,157.82,158.61,0.12%,4362898
2022-06-22 12:30:00,158.57,159.43,158.07,158.97,0.25%,3795175
2022-06-22 13:30:00,158.97,159.86,158.75,159.0,0.02%,3671056
2022-06-22 14:30:00,159.02,159.33,156.34,156.5,-1.58%,5062339
2022-06-22 15:30:00,156.49,156.75,155.44,155.76,-0.47%,5592225
2022-06-23 09:30:00,156.0,157.59,154.26,157.2,0.77%,11241153
2022-06-23 10:30:00,157.26,159.29,156.45,159.02,1.12%,6175885
2022-06-23 11:30:00,159.01,159.23,155.92,157.07,-1.22%,25030157
2022-06-23 12:30:00,157.1,157.23,155.28,155.72,-0.88%,3292003
2022-06-23 13:30:00,155.71,157.34,155.21,157.03,0.85%,3134603
